# Tabulated potential for Cooke 3-bead lipid model for various values of Wc.
# These tables were generated by calc_table/calc_table_nonbonded_CD.py

HEAD_HEAD
N 128 RSQ 1e-06 1.06633894589 FPRIME 0.0 0.0

1 1e-06 2.16144035065e+72 2.59372842078e+79
2 0.0946222804935 4.19586881513e+12 5.32120448795e+14
3 0.133816112373 65560002175.6 5.87913581347e+12
4 0.163890597337 5755503843.38 421421104220.0
5 0.189244560979 1024319024.68 64954111718.4
6 0.21158185136 268503093.378 15229253986.5
7 0.231776305497 89913152.8516 4655659770.58
8 0.25034702266 35652388.386 1709228684.37
9 0.26763222474 15997984.4372 717491364.912
10 0.283866841466 7889656.43115 333640882.194
11 0.299221923744 4191777.14843 168189194.654
12 0.313826601189 2365383.9131 90505593.2644
13 0.327781194669 1402819.53581 51400286.4889
14 0.341165484103 867421.343252 30543043.9463
15 0.354044154744 555763.186223 18862348.3494
16 0.366470516513 367149.100238 12042061.076
17 0.378489121954 249094.327582 7913360.99063
18 0.390137656991 172998.765566 5333954.11577
19 0.401448337109 122662.210724 3677059.21801
20 0.412448958457 88590.545099 2586158.16329
21 0.423163702717 65049.4185402 1851892.28649
22 0.433613762768 48480.8976119 1347773.12646
23 0.443817835634 36623.4560414 995403.761916
24 0.453792515574 28007.9082617 745061.135092
25 0.46355261099 21660.7318789 564541.945369
26 0.473111402442 16925.1024342 432588.152173
27 0.482480854631 13350.4903005 334919.850014
28 0.491671792002 10623.1441206 261789.582392
29 0.500694045316 8521.4883213 206444.641625
30 0.509556574857 6887.0058845 164142.57136
31 0.518267574661 5604.92350153 131510.203986
32 0.526834561233 4591.20761934 106119.827651
33 0.535264449478 3783.68778914 86204.8540185
34 0.543563618024 3135.91896978 70466.4876115
35 0.551737965708 2612.88638638 57940.6084551
36 0.559792960628 2187.96581044 47905.029132
37 0.56773368293 1840.74949351 39814.1630154
38 0.575564862286 1555.47572759 33252.5215204
39 0.583290910835 1319.88378373 27901.2882945
40 0.590915952254 1124.37161236 23514.0701587
41 0.598443847485 961.371067051 19899.1512189
42 0.605878217596 824.880804842 16906.3983808
43 0.613222464137 710.114448007 14417.52311
44 0.620479787332 613.233676548 12338.7851463
45 0.627653202375 531.144378543 10595.4870535
46 0.634745554074 461.339957259 9127.79200954
47 0.641759530028 401.780146639 7887.52636144
48 0.64869767253 350.796739665 6835.72006941
49 0.655562389335 307.01984264 5940.70366972
50 0.662355963418 269.319877883 5176.62758788
51 0.669080561846 236.761738538 4522.30389433
52 0.675738243853 208.568371767 3960.29563578
53 0.682330968204 184.091715554 3476.19729996
54 0.688860599929 162.789399749 3058.0636145
55 0.695328916485 144.205987343 2695.95404498
56 0.701737613403 127.957808492 2381.56797456
57 0.708088309485 113.720650191 2107.95128799
58 0.714382551575 101.219725497 1869.25943283
59 0.720621818959 90.2214699243 1660.56534397
60 0.726807527427 80.5268082406 1477.70315402
61 0.732941033023 71.9656091107 1317.140563
62 0.739023635518 64.3921028667 1175.87424913
63 0.745056581622 57.6810829976 1051.34387253
64 0.751041067974 51.7247475688 941.361137013
65 0.756978243907 46.4300649052 844.051089121
66 0.762869214029 41.7165701653 757.803396043
67 0.768715040621 37.5145171665 681.231786933
68 0.774516745876 33.7633239856 613.140193782
69 0.78027531398 30.4102622074 552.494407185
70 0.785991693068 27.4093488196 498.398285317
71 0.791666797041 24.720407115 450.073732916
72 0.797301507274 22.3082689226 406.843810482
73 0.802896674216 20.1420953261 368.118449525
74 0.808453118883 18.19479697 333.382343127
75 0.81397163427 16.4425382722 302.184656954
76 0.819452986669 14.8643124973 274.130267466
77 0.824897916912 13.4415768121 248.872284432
78 0.830307141539 12.1579382282 226.105656006
79 0.835681353899 10.998882808 205.561688377
80 0.84102122519 9.95154173275 187.00333981
81 0.846327405432 9.00448884079 170.221171768
82 0.851600524395 8.14756508836 155.029858764
83 0.856841192471 7.37172608653 141.26517429
84 0.862050001496 6.66890945508 128.781383178
85 0.867227525534 6.03191922621 117.448981654
86 0.872374321612 5.45432494364 107.152735344
87 0.877490930422 4.93037345017 97.7899731408
88 0.882577876982 4.45491164948 89.2691011166
89 0.887635671266 4.0233187758 81.5083060755
90 0.892664808799 3.63144691403 74.4344227719
91 0.897665771227 3.27556869094 67.9819426455
92 0.902639026853 2.95233120884 62.0921451087
93 0.907585031147 2.65871542157 56.7123351363
94 0.912504227238 2.39200026254 51.795173206
95 0.917397046372 2.14973092766 47.2980855918
96 0.922263908356 1.92969079669 43.1827446751
97 0.927105221979 1.72987654474 39.4146103573
98 0.931921385411 1.54847605497 35.9625248687
99 0.936712786585 1.38384879405 32.7983543057
100 0.941479803562 1.23450835558 29.8966711165
101 0.946222804883 1.09910691469 27.2344725188
102 0.950942149894 0.976421369047 24.7909304882
103 0.955638189071 0.865340970319 22.5471695224
104 0.960311264317 0.764856273874 20.4860688704
105 0.964961709261 0.674049256268 18.5920863398
106 0.969589849526 0.592084468085 16.851101158
107 0.974196003004 0.518201105883 15.2502736768
108 0.978780480105 0.451705900906 13.7779199856
109 0.983343584003 0.391966734382 12.423399735
110 0.98788561087 0.33840689989 11.1770156772
111 0.992406850102 0.29049994253 10.0299236136
112 0.99690758453 0.247765012824 8.9740515923
113 1.00138809063 0.209762680372 8.00202733757
114 1.00584863872 0.176091158566 7.10711301308
115 1.01028949316 0.146382897179 6.28314652423
116 1.0147109125 0.120301504482 5.52448865737
117 1.01911314971 0.0975389647994 4.82597543422
118 1.02349645231 0.0778131211881 4.18287513023
119 1.02786106252 0.060865396242 3.59084946783
